Position;Player Name;Alliance;Points
1,593;Hammurabi;WOLF;380
1,594;D A D E;WOLF;375
;Cap965;WOLF;375
1,596;ЛютыйЯ;WOLF;373
1,597;Soulless K1lleR;HΕLL;372
1,598;Katil Kobra;RLX;370
1,599;PAROLA;Art;364
1,600;rolemius;Art;358
1,601;harshmatt01;;353
1,602;AR083D;;352
1,603;Maferena;;349
1,604;YaSSeR;LIONS;348
1,605;Mictlan;-MH-;345
1,606;Prometheus-8262;-MH-;343
;Abidin080;-MH-;343
1,608;OSMANLI 2023;-MH-;342
1,609;Test 001;-MH-;340
1,610;Shekeraut;Dozzi;339
1,611;Theseus-0731;F-R;338
1,612;Sabrina;FLX;336
1,613;Tomas;FLX;335
1,614;slayingpingu;FLX;332
1,615;Kepa;-TR-;331
1,616;BrendØn;H3LL;329
1,617;Karamouzos;H3LL;328
1,618;kl3vio;H3LL;328
1,619;Cherpy;H3LL;326
1,620;Novak;H3LL;324
1,621;تركى سعيد تركى;CRZY;324
1,622;Eluveitie;CRZY;320
1,623;Rev;CRZY;320
1,624;pg24;CRZY;318
1,625;FjFlame;-Z-;318
1,626;Tydeus-9260;-Z-;316
1,627;Breinner6894;PRXS;314
1,628;Adonis-6010;PRXS;311
1,629;Captain Maniac;PRXS;310
1,630;DouglasMagno;PRXS;310
1,631;Clamur;PRXS;304
1,632;Cassandra;H3LL;303
1,633;Nuinu;RUS;302
1,634;Jo-0505;RUS;302
1,635;Edu1;RUS;300
1,636;Sarge3;-Z-;300
;nonbt;IDF;300
1,638;Selena;LIONS;299
1,639;Tarsy;LIONS;298
1,640;Drulth;LIONS;297
1,641;Maakas;LIONS;288
1,642;DIBO;LIONS;287
1,643;Pollux-5202;T-F;286
1,644;decon;FaT;286
1,645;Jaky9;FaT;285
1,646;-SPARTA-;T-F;282
1,647;ZARZAVAT;PYR;282
1,648;TMC;PYR;281
1,649;Daedalus-6753;PYR;280
1,650;Kikossauro;PYR;280
1,651;vide;;279
1,652;Adix1404;;278
1,653;Tanjiro;;278
1,654;Hegemon-3987;;274
;Mateuszek;FaT;274
1,656;UNKNOWN 07;-KG-;273
1,657;KXX;-KG-;273
1,658;VRN36;-KG-;269
1,659;DXD52;T-F;267
1,660;Testicuzzi;T-F;267
1,661;King Crimson;-KG-;265
1,662;Klaus Fuchs;-KG-;264
;gurulif;-O-;264
1,664;Prometheus-9352;-O-;264
1,665;pipilo;PAVN;263
;qiffrox_;PAVN;263
1,667;Ghost;PAVN;261
;Jugador 0;PAVN;261
1,669;FanDonald;PAVN;259
1,670;br3ak;PAVN;258
1,671;Apaču virsaitis;-TR-;255
1,672;Gragas;RATS;253
1,673;DARKLORD;RATS;252
1,674;Mathayus;RATS;251
;ConquerorAldud;BoB;251
1,676;taat;BoB;250
1,677;Bashkirin;RUS;249
1,678;Sissi;CRZY;248
1,679;Lord;CRZY;244
1,680;OSSIDERGROSSE;CRZY;240
1,681;FreeWaterMelon;CRZY;238
1,682;FluffyAlpaca;CRZY;235
;7kalni;CRZY;235
1,684;Hofericka;CRZY;234
1,685;Lukaha;CRZY;234
1,686;Nøgenrum;-KT-;233
1,687;nelo;-KT-;232
1,688;Malévola;-KT-;232
1,689;Darkness;-KT-;231
1,690;Helena25;-KT-;229
1,691;Najos;-KT-;227
1,692;R2D2;-KT-;227
1,693;turtle5;ישראל;225
1,694;Thorn;GoCry;222
1,695;Bokisha;GoCry;214
1,696;Sorath;GoCry;213
1,697;Tea;FeVeR;212
1,698;israel123;FeVeR;210
1,699;Atlas-5682;FeVeR;210
1,700;Zarkkus;TCC;208
1,701;PipitoX;;208
1,702;ÅSEVIII;;205
1,703;TheMerovingian;;203
1,704;VN_Anziii;PAVN;200
1,705;SAKINCALI;PAVN;199
1,706;Tarbus;PAVN;198
1,707;SW_Pang5_S305;BoB;195
;OneShot;BoB;195
1,709;Pollux-5265;BoB;194
1,710;DonBento;BoB;194
1,711;Batman5326;BoB;193
1,712;Agnonimus;BoB;191
;MUNNE;BoB;191
1,714;Efsane Kral1907;BoB;191
1,715;Kole05;BoB;190
1,716;Agamemnon-8433;BoB;189
1,717;tomer13463;IDF;188
;MC Stojan;IDF;188
1,719;Alma;HUN;186
;Arobed;HUN;186
1,721;Daniellmp PZ8;Art;184
1,722;fedetech;CRZY;183
1,723;Hegemon-7649;CRZY;182
1,724;Mantelio;-LT-;181
1,725;Tydeus-9240;-LT-;180
1,726;leozaotoledo;CRZY;180
1,727;Argim;-BRT-;178
1,728;Aсhíllеs;-BRT-;174
1,729;Zues6682;IDF;173
1,730;Mouzzz;IDF;173
1,731;nikollow;IDF;173
1,732;Quadesh;CRZY;172
1,733;Ciep;H3LL;170
1,734;Adonis-1783;H3LL;170
;Custer;H3LL;170
;Herakles-9057;H3LL;170
;ferreiro;-RF-;170
1,738;Atlas-6477;-RF-;168
1,739;Noom;-RF-;168
1,740;Pollux-7408;-RF-;166
1,741;7of9;-RF-;164
1,742;Branči132;-RF-;161
1,743;Mr Krueger;-VIK-;160
1,744;kurakuya;-VIK-;159
1,745;xavipro;-VIK-;158
1,746;Pro;-VIK-;155
1,747;Rodri;-VIK-;153
1,748;Erick254;Qws;153
1,749;EvolutionEye;Qws;152
1,750;akaw0rthless;-TR-;152
1,751;XuanFeng;No1;151
1,752;Cambino2024;No1;151
1,753;StenaR;GITAN;150
1,754;Zilco;GITAN;150
1,755;Atlas-7716;GITAN;150
;Atika;GITAN;150
;F A L C O N;D-A;150
1,758;Слоник;D-A;148
1,759;Aegm0811;BoB;148
;Pepega;BoB;148
1,761;Harry Potter;Spell;147
1,762;destroy;Spell;147
1,763;Endzam;Spell;145
;Vestnesis;Spell;145
1,765;Puskas0960;Spell;144
1,766;Frank;CRZY;144
1,767;Recep DONEN;CRZY;144
1,768;Aksa_;CRZY;144
1,769;Athena;CRZY;143
1,770;Sokka;T-F;142
1,771;Federico;T-F;140
;redgya;T-F;140
;Dino96;T-F;140
;7xD;T-F;140
;rcp6169;T-F;140
1,776;MaD MuLTiVeRSe;T-F;139
1,777;Achilles-3899;T-F;136
1,778;Falangus;T-F;135
1,779;The Alphabet;T-F;134
1,780;Lolek2611;T-F;132
1,781;Odysseus-3102;T-F;131
1,782;ythsn;T-F;130
1,783;Kratos;T-F;128
1,784;BellCat;Dozzi;128
1,785;Xablau649;Dozzi;128
1,786;Pompeyo;Dozzi;127
1,787;The_Stilt_LV;Dozzi;126
1,788;Kapitan16;Dozzi;126
1,789;Palamedes-2022;Dozzi;126
1,790;Asmen;CRZY;124
1,791;Herchulin;FDT;123
1,792;JediR;FDT;120
;NN130;FDT;120
;B A T U L;FeVeR;120
;Bucan is back;SPlCY;120
;Insanity1949;SPlCY;120
1,797;error;SPlCY;119
1,798;Menelaus-2933;SPlCY;118
1,799;Alexgrosso;AXI;118
1,800;Liberec10;AXI;117
1,801;CAPTAIN ZEOYLAS;H3LL;117
1,802;ΜΙΝΩΑΣ;H3LL;116
1,803;Prometeј-0825;H3LL;114
1,804;Gallagher;H3LL;112
1,805;Jokab;KLX;112
;Daedalus-7545;KLX;112
1,807;telehombres;KLX;108
1,808;ezo;-KG-;108
1,809;Antiochus;-TR-;107
1,810;Lali;H3LL;107
1,811;Asterix;H3LL;106
1,812;Sebastian9090;-VI-;105
1,813;Palamedes-1569;FaT;104
1,814;minix;FaT;104
1,815;Wayne;FaT;101
1,816;turtle7;ישראל;101
;turtle8;ישראל;101
;turtle2;ישראל;101
;turtle9;ישראל;101
1,820;IRBIS73;ישראל;100
1,821;Sleeping;-SL-;99
;Kamandag;-SL-;99
1,823;Fatmagül;-SL-;99
1,824;Rockman;-SL-;98
1,825;oibes15;-SL-;98
1,826;aca_faca;-SL-;96
1,827;otuken;-SL-;96
1,828;AdrianSIbiu2023;-SL-;96
1,829;Chupacabra;3ØØ;95
1,830;Giannis Saltas;3ØØ;95
1,831;Mandirigma;3ØØ;92
1,832;Peleus-1695;3ØØ;92
1,833;Simeone-5;3ØØ;91
1,834;TALOS;3ØØ;91
1,835;император;3ØØ;90
1,836;NewZenzen;-VIK-;90
1,837;Elsa0611;-VIK-;88
1,838;Sawmill3;-VIK-;88
1,839;Mieres75;-VIK-;87
1,840;Rased;-VIK-;87
1,841;Spuuky;-VIK-;83
1,842;Lodur;-VIK-;82
1,843;Kawatan;-VIK-;81
1,844;faraon;-VIK-;80
1,845;Birador;-VIK-;79
1,846;Odysseus-7125;-KG-;79
1,847;Icarus-9482;-KG-;78
1,848;Lord Voldemort;-KG-;78
1,849;GALLIJA;-KG-;78
1,850;Rufas;-KG-;78
1,851;Daedalus-8185;;76
1,852;Achilles-8235;FDT;76
1,853;BobDeBouwer43;FDT;76
;Kudurista;Mine;76
1,855;SAD;Mine;76
1,856;Tourist;3ØØ;75
1,857;Borg;-UA-;75
1,858;turtle4;ישראל;75
;ZoeyQueen;ישראל;75
1,860;SuperArtemius;ישראל;74
1,861;Herakles-8523;ישראל;73
1,862;12KKd28m2h17m52;ישראל;73
1,863;POKEMON_;ישראל;73
1,864;Vivianaaa xD;ישראל;73
1,865;betom67;ישראל;72
1,866;Spanakis;ישראל;72
1,867;DIEGOVOSKIS;ישראל;72
1,868;ARCTARUS;ישראל;71
;Okami;ישראל;71
1,870;turtle6;ישראל;71
1,871;Osama;noobs;70
;Nerva;noobs;70
;huykinhcantn;noobs;70
1,874;Menelaus-565575;noobs;68
1,875;Pollux-x;noobs;67
1,876;Achilles-1641;PABLO;66
1,877;elsin;PABLO;65
1,878;Progreso;PABLO;64
1,879;standarf;H3LL;64
1,880;Ketaren;H3LL;64
;Edvis;H3LL;64
1,882;ArthuR611;ROHAN;63
1,883;max_g;ROHAN;61
1,884;SilverMask;LIONS;59
1,885;Mr Bean;LIONS;59
1,886;Leo8908;LIONS;58
1,887;GreenMinion;LIONS;57
1,888;el oso yonky;LIONS;57
1,889;sakeador;MXLAT;57
1,890;Hegemon-1707;MXLAT;56
;Fai-2048;MXLAT;56
;Gengis Khan;MXLAT;56
;Perseus;MXLAT;56
1,894;Quack526;3512;56
1,895;NeYzeN;CRZY;56
1,896;Orpheu;CRZY;55
;Orpheus-2225;CRZY;55
;Herakle;CRZY;55
;Brook6120;CRZY;55
;Odyseus;CRZY;55
1,901;Terry Akers;;54
1,902;Akikawa;;54
1,903;Protchy;;53
1,904;Goma2;;53
;SKAVIOR;;53
1,906;Mythos;;52
1,907;Sassa;;52
1,908;OTTTO;HKMDR;51
;Hegemon-7624;HKMDR;51
1,910;JASOM;HKMDR;51
1,911;turtle1;ישראל;51
;turtle3;ישראל;51
1,913;MAGICO;ישראל;50
1,914;Felipe Regreso;ישראל;50
;Skorpio-65;ישראל;50
;msa;ישראל;50
;Bambubao;ישראל;50
;D E A N A;FeVeR;50
;TB3;FeVeR;50
;Somebody;FeVeR;50
;Ran;FeVeR;50
1,922;Osvetnica;FeVeR;50
;yoel27;FeVeR;50
1,924;Noob;FeVeR;49
1,925;Spencer4310;FeVeR;49
1,926;prometheuss;FeVeR;48
1,927;SIRIO;H3LL;47
1,928;Baunilha;CRIA;46
1,929;Autolykus;CRIA;46
;BLACK;LIONS;46
1,931;CLOWN;-BRT-;46
1,932;Jorge Orvel;-BRT-;45
;Pichy;-BRT-;45
1,934;Martinez de Hoz;-BRT-;45
1,935;Icarus-7979;-LT-;44
1,936;123456;-LT-;44
;Ukrainian;-LT-;44
1,938;Odysseus-9193;-LT-;43
1,939;aniatka;-LT-;43
1,940;Nik;-LT-;42
1,941;Gala;-LT-;42
1,942;Sersansan;-LT-;42
1,943;HeraAcc;CRZY;40
;Hegemon-6189;CRZY;40
;Mario Promiscuo;CRZY;40
;upabxve;-BRT-;40
;mare;-BRT-;40
;kosovali;-BRT-;40
;STARS;-BRT-;40
;momoli42;-BRT-;40
1,951;Toncrd;;40
1,952;Bayawak;;40
;Maryjane;;40
1,954;Joanne;H3LL;39
;Pepe one;H3LL;39
1,956;Kuki;CRZY;38
1,957;naotao;IDF;38
;Banakon;IDF;38
1,959;Kara;IDF;37
1,960;Prometheus-9131;IDF;37
1,961;Prometheus-6431;IDF;36
1,962;zeze;IDF;36
1,963;Minó2;IDF;36
;Max;IDF;36
1,965;theseus3;IDF;35
1,966;sosu;IDF;35
;Anakin;RPG;35
1,968;Odysseus-5690;RPG;35
;CASTLE;HKMDR;35
1,970;red snapper;LHS;33
1,971;Nostradamus 1;LHS;32
1,972;Zdzichu;FaT;32
1,973;Bogdan94;FaT;32
1,974;Kaco;FaT;31
1,975;Agamemnon-9078;FaT;31
;Lorven 1925;Nfree;31
1,977;adios pangaia;Nfree;31
1,978;Prometheus-7685;Nfree;31
;Zopacna;Nfree;31
1,980;Peleón422;-UNI-;30
;Russell0079;-VIK-;30
;Mertojak;-VIK-;30
;Salih Emre Terz;-VIK-;30
;hjk;DFN;30
;Savage;DFN;30
1,986;محاربين اوفياء;DFN;29
1,987;50 CTs;CP0;29
;רושל 8;CP0;29
1,989;Peleus-2463;CP0;28
;kalimba;CP0;28
1,991;Crispo;CP0;28
;HERCULEZ;CP0;28
1,993;DuDuCamarinha;CP0;28
1,994;Prometheus-4518;CP0;28
1,995;leozaotoledoo;CP0;27
1,996;Orpheus-2638;CP0;27
1,997;VietNam;CP0;26
1,998;Flapjack;ZELA;26
1,999;Zgrya;ZELA;26
2,000;Bertong Kwetis;ZELA;25
