Position;Player Name;Alliance;Points
1,598;DonBento;RIP;264
;858;RIP;264
1,600;qiffrox_;RIP;263
1,601;Selocreim;;263
1,602;TUMAK1;;262
1,603;Jugador 0;;261
1,604;Nøgenrum;-KT-;261
1,605;Leo8908;-KT-;261
1,606;Rollo;-KT-;258
1,607;suppo31;-O-;258
1,608;DARKLORD;-O-;252
1,609;ZARZAVAT;PYR;252
1,610;taat;PYR;250
1,611;Herakles-9057;PYR;249
1,612;MarioYahuar17;PYR;249
1,613;Sissi;CRZY;248
1,614;Ginja16;CRZY;244
1,615;paganel;CRZY;241
1,616;Grega3381;CRZY;241
1,617;Zealot;FeVeR;240
1,618;Pisti;FeVeR;236
1,619;ZoeyQueen;M PT;235
1,620;7kalni;M PT;235
1,621;R2D2;M PT;227
1,622;Achilles-6980;M PT;226
1,623;turtle5;ישראל;225
1,624;Noom;ישראל;223
1,625;Carscor;ישראל;214
1,626;Tea;FeVeR;212
1,627;Manqka;FeVeR;210
1,628;Engatsuo;FeVeR;210
1,629;Mangouste;FeVeR;209
1,630;Olivia;MXLAT;207
1,631;olimpiakos7;H3LL;206
1,632;Concrete;H3LL;205
1,633;Menelaus 1;H3LL;201
1,634;JANNAH;R-F;201
1,635;SAKINCALI;İNSAN;199
1,636;7of9;İNSAN;197
1,637;SW_Pang5_S305;BoB;195
1,638;Circassian;HKMDR;192
1,639;Agnonimus;HKMDR;191
1,640;Agamemnon-8433;HKMDR;189
1,641;tomer13463;IDF;188
1,642;Arobed;IDF;186
1,643;free cultural;IDF;186
1,644;shILO;ישראל;185
1,645;Rocha;ישראל;184
1,646;Dar-Lux;ישראל;183
1,647;fedetech;CRZY;183
1,648;gus03;MXLAT;182
1,649;Tydeus-9240;MXLAT;180
;Dragon-Suti;MXLAT;180
1,651;leozaotoledo;CRZY;180
1,652;CLOWN;-BRT-;178
1,653;Osvetnica;-BRT-;175
1,654;AHMETKAAN;-BRT-;173
1,655;Mouzzz;-BRT-;173
1,656;nikollow;-BRT-;173
1,657;Quadesh;CRZY;172
1,658;ferreiro;-RF-;170
1,659;Savictus;-RF-;170
1,660;Atlas-6477;-RF-;168
1,661;Aсhíllеs;-RF-;168
;El Cassouleto;-RF-;168
1,663;Qasimpolis;-RF-;167
1,664;Pollux-7408;HFH;166
1,665;meneyo;HFH;165
1,666;telehombres;HFH;162
1,667;Team892;KaoS;160
1,668;Suse;KaoS;158
1,669;Pro;KaoS;155
1,670;Corydi;KaoS;154
1,671;EvolutionEye;KaoS;152
1,672;Chuck bil;KaoS;151
1,673;Pepega;KaoS;148
1,674;Harry Potter;Spell;147
1,675;destroy;Spell;147
1,676;Scarzen;BoB;146
1,677;Odysseus-7125;-KG-;146
1,678;Atlas-8465;-KG-;146
1,679;Herakles-525989;-KG-;144
1,680;-KALLITHEA-;H3LL;144
;Frank;CRZY;144
1,682;Recep DONEN;CRZY;144
1,683;Dziki;CRZY;143
1,684;Federico;CRZY;140
;Miloooooo;-KG-;140
1,686;Ciep;H3LL;138
1,687;Achilles-3008;H3LL;136
1,688;Atlas-1898;H3LL;134
;The Alphabet;H3LL;134
1,690;Alfa;H3LL;133
1,691;ythsn;H3LL;130
1,692;diesdasniklas;-BRT-;130
1,693;Kratos;-BRT-;128
;clawy;-BRT-;128
1,695;BellCat;Dozzi;128
1,696;Arthropoda;Dozzi;127
1,697;The_Stilt_LV;Dozzi;126
1,698;Palamedes-2022;Dozzi;126
1,699;zarpa;Dozzi;125
1,700;sosu;IDF;124
1,701;Asmen;CRZY;124
1,702;mk3323;CRZY;123
1,703;LaGordita;Tim74;121
1,704;vide;Tim74;121
1,705;Bucan is back;SPlCY;120
;Pastaza;-VIK-;120
1,707;error;-VIK-;119
1,708;Fatmagül;-VIK-;119
1,709;Nostradamus 1;-VIK-;119
1,710;Zues6682;IDF;118
1,711;Alexgrosso;AXI;118
1,712;DoDO_Light;-TR-;117
1,713;Liberec10;-TR-;117
1,714;CAPTAIN ZEOYLAS;H3LL;117
1,715;ΜΙΝΩΑΣ;H3LL;116
1,716;Gallagher;H3LL;112
1,717;Yellowsnake;H3LL;110
1,718;Fai-2048;H3LL;110
1,719;RC___ZC___;H3LL;109
1,720;Adix1404;H3LL;109
1,721;BLACK;LIONS;108
1,722;Pollux-7849;LIONS;108
1,723;ramas;LIONS;108
1,724;Antiochus;-TR-;107
1,725;Lali;H3LL;107
1,726;Sigrid;FeVeR;106
1,727;Javimeca;FeVeR;105
1,728;Palamedes-1569;FaT;104
1,729;Endzam;FaT;104
1,730;Asterix;FaT;100
;turtle2;ישראל;100
;turtle9;ישראל;100
1,733;Sleeping;-SL-;99
;Kamandag;-SL-;99
1,735;Apollon;-SL-;99
1,736;Rockman;-SL-;98
1,737;Okami;-SL-;98
1,738;xExcision420;HFH;98
1,739;aca_faca;HFH;96
1,740;AdrianSIbiu2023;HFH;96
1,741;Nebukadnesar 1;HFH;95
;Uncle Sam;HFH;95
1,743;Giannis Saltas;FLX;95
1,744;Sersansan;FLX;95
1,745;draguixx;HFH;92
1,746;Simeone-5;HFH;91
1,747;TALOS;HFH;91
1,748;Chechens;HFH;90
1,749;Elsa0611;-VIK-;88
1,750;Sawmill3;-VIK-;88
1,751;Minke;;85
1,752;Ulysse;;84
1,753;-хисп-;RUS;84
;Odysseus-3102;RUS;84
1,755;HalimawPH;RUS;83
1,756;Lodur;RUS;83
1,757;Spuuky;RUS;83
1,758;Zanju;RUS;82
;lunar;RUS;82
1,760;avenger4689;Squаd;82
1,761;Kawatan;Squаd;81
1,762;Srdjan;Squаd;81
1,763;faraon;Squаd;80
1,764;Jaehaerys;HOD90;80
;Pasto 1949;BoB;80
;lichi;BoB;80
;-darius-;BoB;80
;EMINENCIA39;BoB;80
1,769;Birador;BoB;79
1,770;Xlord92;HFH;79
1,771;Icarus-9482;HFH;78
1,772;Lord Voldemort;HFH;78
1,773;Fonndø 31;HFH;78
1,774;FanDonald;HFH;77
1,775;JAKAR CT;IDF;76
1,776;Kudurista;Mine;76
1,777;Palamedes-0209;Mine;74
1,778;Pepe one;Mine;74
1,779;Odysseus-9193;Mine;73
1,780;GASPAR;oran;73
1,781;Vivianaaa xD;oran;73
1,782;betom67;oran;72
1,783;Spanakis;oran;72
1,784;DIEGOVOSKIS;oran;72
1,785;ARCTARUS;oran;71
1,786;turtle6;ישראל;71
1,787;JARC_82;ישראל;71
1,788;Kamufle Tospaha;ROHAN;70
1,789;Osama;noobs;70
;MERDO;noobs;70
1,791;Minó2;noobs;70
1,792;Tourist;noobs;70
1,793;Icarus-0386;noobs;70
1,794;Daedalus-2883;DRG;69
1,795;Ancient_24;DRG;69
1,796;Achilles-8235;Mine;68
1,797;Protchy;Mine;67
1,798;Kalman;Mine;67
1,799;Progreso;Mine;64
1,800;Edvis;Mine;64
1,801;Ketaren;;64
1,802;AD7;-ROM-;63
1,803;Rex Neves 1;Ptgl;62
1,804;Bitmens;Ptgl;62
1,805;max_g;Ptgl;61
1,806;XXNataliaXX;Ptgl;60
;Ody24_7;Ptgl;60
;Amr Ali;Ptgl;60
;Efsane Kral1907;Ptgl;60
;Gudul28;Ptgl;60
;DonLevy;Ptgl;60
;Dieguito-BR;Ptgl;60
1,813;Mr Bean;Ptgl;59
1,814;Kum;Ptgl;58
1,815;Nydus;Ptgl;57
1,816;Perseus37;Ptgl;56
;Hegemon-1707;Ptgl;56
;Gengis Khan;Ptgl;56
1,819;Brook6120;Ptgl;55
;دكتور موندو;LIONS;55
;Herakle;LIONS;55
;Odyseus;LIONS;55
1,823;Orpheus-2638;LIONS;54
1,824;SKAVIOR;LIONS;53
1,825;DeathCity93;LIONS;52
1,826;JASOM;LIONS;51
1,827;GreenMinion;LIONS;50
1,828;GolfxRay;H3LL;50
;TB3;H3LL;50
;turtle3;ישראל;50
;Darki13;ישראל;50
1,832;Herakles-8239;ישראל;50
1,833;ALI BABA;ישראל;49
1,834;Noob;ישראל;49
1,835;Alone1;ישראל;49
1,836;Spencer4310;ישראל;49
1,837;Sardoal;ישראל;48
1,838;prometheuss;ישראל;48
1,839;naotao;IDF;48
1,840;Sassa;IDF;47
1,841;Jormasgagas;IDF;46
1,842;kurakuya;IDF;45
;Pichy;IDF;45
;Jorge Orvel;IDF;45
1,845;pinguim;IDF;44
1,846;Icarus-7979;-LT-;44
1,847;Nik;-LT-;42
1,848;Gala;-LT-;42
;NoviSvet;-LT-;42
1,850;PERIERGOS-TYPOS;-LT-;42
1,851;Abreus-1111;;41
1,852;Hegemon-6189;;40
;gockogoc;;40
;OTTTO;HKMDR;40
;Mario Promiscuo;HKMDR;40
;HeraAcc;CRZY;40
;STARS;CRZY;40
;upabxve;CRZY;40
;Toncrd;CRZY;40
;momoli42;CRZY;40
1,861;Bayawak;CRZY;40
;Maryjane;CRZY;40
1,863;ImperatorCabral;CRZY;39
1,864;Joanne;H3LL;39
1,865;Kuki;CRZY;38
;SMCahito;CRZY;38
1,867;Banakon;CRZY;38
1,868;Yuki;CRZY;37
1,869;Parasite;CRZY;37
1,870;Jason-2648;CRZY;36
1,871;ika;CRZY;36
1,872;Max;CRZY;36
1,873;eneska;CRZY;35
1,874;AlexanderLD;CRZY;34
1,875;SirMento;CRZY;34
1,876;Mandirigma;CRZY;34
1,877;red snapper;LHS;33
1,878;Zopacna;LHS;32
;Apaču virsaitis;LHS;32
1,880;Kaco;LHS;31
1,881;FakeTaxi;LHS;31
;Lorven 1925;Nfree;31
;Agamemnon-9078;Nfree;31
1,884;adios pangaia;Nfree;31
1,885;Prometheus-7685;Nfree;31
1,886;Atlas-7185;Nfree;30
1,887;WillBorn;Nfree;30
1,888;Mertojak;Nfree;30
;Meiker;RŽB;30
1,890;Lotos;RŽB;30
;nicolasestoquin;RŽB;30
1,892;Hegemon-8678;RŽB;29
;SEIRIOS;H3LL;29
1,894;Ad_Rem;H3LL;29
1,895;kalimba;H3LL;28
1,896;HERCULEZ;H3LL;28
;PBernas24;H3LL;28
1,898;kewSOn;H3LL;28
1,899;leozaotoledoo;H3LL;27
1,900;Pablo752;H3LL;27
1,901;mamuto11;;26
1,902;Baunilha;RIP;26
1,903;BAMBAHyeah;CDM;25
;SIRIO;H3LL;25
1,905;tim;FaT;25
;Николай 1985;RUS;25
;SALAMA;RUS;25
;Bertong Kwetis;RUS;25
;Cajatambo;-VIK-;25
;Together;-VIK-;25
;STON;-VIK-;25
1,912;Kobre;-VIK-;25
1,913;Lief;-VIK-;24
;FATSEAS;-GR-;24
1,915;Pedrinho;-VIK-;24
1,916;BillusBotus;-VIK-;23
1,917;Ayrton2710;-VIK-;22
1,918;Ricky_bos;-VIK-;22
1,919;Zdzichu;FaT;22
1,920;TERSO HARUN;FaT;22
;James-1996;FaT;22
1,922;Somebody;FaT;21
1,923;VN_CHOlZl;-VIK-;20
;Bogdan;-VIK-;20
;Alparslan199;-VIK-;20
;DzipCz;-BRT-;20
;Sayan;-VIK-;20
;Borgia;-VIK-;20
;lacuna;-VIK-;20
;theseus3;-VIK-;20
;Signvs2;-VIK-;20
1,932;MEO;-VIK-;19
;EL CHAPO560;-VIK-;19
1,934;PELA222;-VIK-;18
1,935;Αсhillеs;-VIK-;18
;BARS;-VIK-;18
;Марко Арнаут;-VIK-;18
1,938;Mimmolos;-VIK-;18
1,939;MrDN;IDF;16
;thanasis;IDF;16
1,941;Zegri;IDF;16
1,942;Linkine;IDF;15
1,943;Adaira07;IDF;15
;Pucallpa;-VIK-;15
;Akis;-VIK-;15
;Blacky Rivera;-VIK-;15
;YuriOrlov;F-R;15
;-ATENA-;F-R;15
;Chalhuahuacho;-VIK-;15
;Pueblo Supe;-VIK-;15
1,951;Jason-1129;;15
;MAKIS;;15
;Miss;;15
;aniatka;;15
1,955;Delfrate;;15
1,956;Adonis-3705127;;14
1,957;Salazar;CDM;14
;Demeter;CDM;14
;Atlas-5682;CDM;14
1,960;Cie;H3LL;13
1,961;braucejs;H3LL;13
1,962;Menelaus-2832;ROHAN;12
;Kara;HKMDR;12
;Karding Sungkit;HKMDR;12
;SilverMask;LIONS;12
;player32;DFN;12
1,967;sakeador;MXLAT;12
;Hegemon-6016;MXLAT;12
;Agamemnon-7011;MXLAT;12
1,970;خالد بن الوليد2;MXLAT;11
;Peleón422;-UNI-;11
;Naofumi;-UNI-;11
1,973;happyfake;-UNI-;11
1,974;Walos YA;-UNI-;11
1,975;Athena;-UNI-;10
;OverMinD;ZELA;10
1,977;Atila;ZELA;10
1,978;Vigilanti3;ZELA;10
;Pečka;ZELA;10
;Salih Emre Terz;ZELA;10
;smoky;ZELA;10
;signvs1;ZELA;10
;Zinka;HivE;10
;Men of steel;HivE;10
;ακισ;HivE;10
;Vigilanti2;HivE;10
;Olórin 3;HivE;10
;Pera;RIP;10
;Brother;RIP;10
;Rammstein;RIP;10
;Achilles-274502;RIP;10
;Gear2001;RIP;10
;Farmland3;RIP;10
1,994;Aldorin;RIP;10
1,995;makiix;RIP;10
1,996;Tango;-SL-;9
1,997;Jason-7601;-SL-;9
1,998;PTcranio;-SL-;9
1,999;janis 80;-SL-;8
;kiko;-SL-;8
